sale_date,listing_id,units_sold,seller_id,price,rating,in_stock,category,revenue
2025-12-23,813,3,273,46.01,4.08,0,Toys,0.0
2025-12-30,356,3,118,24.77,4.54,0,Home,0.0
2025-11-12,824,2,214,13.01,3.86,1,Sports,26.02
2025-11-19,1718,1,106,25.02,4.63,1,Home,33.78
2025-11-16,1676,2,268,6.0,4.38,1,Toys,12.0
2025-07-12,1008,3,24,25.94,3.61,1,Toys,77.82
2025-03-15,1354,3,54,27.68,4.23,1,Home,83.04
2025-01-11,33,3,95,38.36,4.15,1,Beauty,115.08
2025-11-17,208,1,64,26.23,3.76,1,Sports,26.23
2025-02-15,304,2,31,36.2,4.22,0,Sports,0.0
2025-06-17,997,3,255,28.24,4.82,1,Beauty,114.37
2025-12-05,1698,1,209,42.61,3.83,1,Sports,42.61
2025-07-20,1501,2,264,36.04,3.51,1,Sports,72.08
2025-08-19,1208,3,3,30.78,4.82,1,Toys,124.66
2025-11-03,818,1,234,7.47,3.67,1,Home,7.47
2025-12-22,1486,2,56,26.06,4.26,1,Electronics,52.12
2025-02-17,1369,1,142,42.83,4.31,1,Sports,42.83
2025-08-07,411,2,304,57.84,3.8,1,Beauty,115.68
2025-12-02,1404,3,297,31.31,3.64,1,Beauty,93.93
2025-04-17,1687,2,93,62.12,4.56,1,Electronics,167.72
2025-12-16,568,1,166,44.03,3.75,1,Electronics,44.03
2025-11-11,640,2,111,44.62,4.05,1,Electronics,89.24
2025-11-07,145,2,36,43.7,4.43,0,Sports,0.0
2025-07-14,1594,1,302,18.51,3.81,1,Toys,18.51
2025-07-27,99,1,296,23.19,4.11,1,Sports,23.19
2025-05-24,437,1,105,12.63,4.47,1,Electronics,12.63
2025-09-10,1144,3,133,30.78,4.23,0,Home,0.0
2025-02-14,1792,3,211,41.57,4.51,0,Home,0.0
2025-05-07,1013,2,5,27.6,4.6,1,Sports,74.52
2025-06-29,1062,2,298,10.53,4.17,1,Home,21.06
2025-06-27,1515,2,24,18.55,4.3,1,Beauty,37.1
2025-10-15,748,2,73,38.45,3.27,1,Electronics,76.9
2025-08-31,945,1,226,64.6,3.43,1,Sports,64.6
2025-10-31,153,1,38,61.73,4.05,1,Electronics,61.73
2025-04-12,811,2,251,27.89,4.69,1,Beauty,75.3
2025-10-29,448,2,164,13.44,4.59,1,Toys,36.29
2025-05-31,871,3,230,13.86,4.03,1,Sports,41.58
2025-03-06,360,2,61,76.01,3.95,1,Toys,152.02
2025-02-09,1014,2,110,44.63,4.09,1,Electronics,89.26
2025-07-09,528,1,217,33.86,4.62,1,Home,45.71
2025-09-12,1147,2,284,24.96,4.85,1,Beauty,67.39
2025-03-31,473,2,225,20.63,3.99,1,Electronics,41.26
2025-12-20,831,2,171,14.53,3.98,0,Beauty,0.0
2025-07-03,1719,1,129,43.22,4.71,1,Sports,58.35
2025-11-24,206,1,210,23.31,4.64,1,Sports,31.47
2025-07-25,601,3,151,61.3,3.83,0,Sports,0.0
2025-12-13,174,2,275,6.0,4.33,1,Beauty,12.0
2025-03-10,802,2,224,32.74,4.53,0,Sports,0.0
2025-03-09,385,2,4,53.15,4.76,0,Home,0.0
2025-04-30,1024,1,119,29.01,4.78,1,Sports,39.16
2025-08-22,1430,1,149,32.75,4.89,1,Toys,44.21
2025-01-20,1509,3,83,43.52,4.33,1,Home,130.56
2025-12-06,1419,1,264,27.23,3.58,1,Beauty,27.23
2025-06-29,1437,1,61,54.47,5.0,1,Beauty,73.53
2025-03-21,708,3,46,44.57,4.97,1,Electronics,180.51
2025-02-03,360,3,61,76.01,3.95,1,Toys,228.03
2025-10-28,1230,1,72,18.81,4.69,0,Electronics,0.0
2025-12-07,207,2,79,37.98,3.55,0,Home,0.0
2025-11-04,833,1,241,21.61,4.36,1,Toys,21.61
2025-09-28,1485,1,79,32.27,5.0,1,Sports,43.56
2025-11-06,457,2,317,43.7,4.18,0,Sports,0.0
2025-09-10,579,3,125,21.88,4.77,1,Toys,88.61
2025-05-21,562,1,85,18.49,4.24,1,Toys,18.49
2025-06-17,662,1,255,71.76,4.21,1,Beauty,71.76
2025-03-01,1398,1,260,27.8,5.0,1,Beauty,37.53
2025-11-17,5,1,32,26.05,4.21,1,Electronics,26.05
2025-08-08,930,1,248,18.04,4.15,1,Toys,18.04
2025-02-27,341,1,189,40.88,3.83,1,Home,40.88
2025-12-17,685,3,144,59.06,3.96,1,Toys,177.18
2025-11-27,474,1,102,35.78,3.45,1,Toys,35.78
2025-07-23,451,3,296,23.4,3.75,0,Home,0.0
2025-09-26,805,2,14,31.81,4.58,1,Electronics,85.89
2025-02-16,116,3,275,41.14,4.53,1,Home,166.62
2025-03-08,1692,1,272,54.96,4.15,1,Sports,54.96
2025-10-24,631,2,150,27.27,4.55,1,Toys,73.63
2025-11-06,1469,1,146,57.19,3.85,1,Home,57.19
2025-02-18,1651,3,264,12.37,4.59,1,Toys,50.1
2025-03-18,152,2,150,6.0,4.34,1,Electronics,12.0
2025-08-13,519,1,150,89.56,3.75,1,Toys,89.56
2025-06-03,1336,2,302,36.6,5.0,1,Toys,98.82
2025-08-14,1392,1,11,63.72,4.21,1,Electronics,63.72
2025-05-16,922,2,263,13.42,3.79,0,Sports,0.0
2025-05-28,1684,2,19,51.22,4.27,1,Toys,102.44
2025-01-15,152,1,150,6.0,4.34,1,Electronics,6.0
2025-10-16,744,1,35,52.27,4.51,1,Toys,70.56
2025-04-26,473,1,225,20.63,3.99,1,Electronics,20.63
2025-12-25,952,2,2,49.92,4.74,1,Toys,134.78
2025-08-03,169,1,39,31.05,3.75,0,Sports,0.0
2025-12-03,1316,2,238,42.19,4.59,1,Home,113.91
2025-03-16,1649,2,316,65.97,3.85,1,Electronics,131.94
2025-05-11,1201,2,181,35.08,3.83,1,Electronics,70.16
2025-08-13,1312,3,254,22.63,3.91,1,Sports,67.89
2025-09-02,1750,1,279,39.59,4.25,1,Home,39.59
2025-07-27,1363,1,16,15.07,4.09,1,Sports,15.07
2025-02-27,375,3,114,51.43,4.96,1,Electronics,208.29
2025-03-06,1499,2,317,63.48,3.82,1,Home,126.96
2025-08-07,1205,2,248,29.93,4.14,1,Home,59.86
2025-03-21,1583,3,319,39.36,4.63,1,Electronics,159.41
2025-10-22,455,1,101,50.6,4.26,1,Beauty,50.6
2025-05-25,132,1,128,53.05,3.85,1,Sports,53.05
2025-12-13,671,3,224,23.88,3.75,1,Electronics,71.64
2025-03-08,1549,2,70,33.26,4.34,1,Home,66.52
2025-02-13,1549,3,70,33.26,4.34,1,Home,99.78
2025-12-16,1717,2,233,9.73,5.0,1,Beauty,26.27
2025-08-20,1342,2,82,34.43,4.46,1,Sports,68.86
2025-04-21,1055,3,170,26.92,4.62,1,Home,109.03
2025-09-27,9,1,256,56.26,5.0,1,Home,75.95
2025-07-21,527,1,133,36.55,4.16,1,Electronics,36.55
2025-08-04,691,3,49,63.18,5.0,1,Beauty,255.88
2025-01-25,727,3,307,38.01,4.34,1,Sports,114.03
2025-05-22,593,3,89,39.58,4.96,1,Sports,160.3
2025-07-30,1178,1,50,26.67,4.31,1,Beauty,26.67
2025-11-28,760,3,283,80.7,3.81,1,Electronics,242.1
2025-07-21,1443,2,104,19.23,4.04,1,Toys,38.46
2025-02-03,433,3,38,70.78,3.33,0,Home,0.0
2025-10-11,63,2,172,67.37,4.34,1,Sports,134.74
2025-07-02,1019,2,11,49.64,4.08,1,Beauty,99.28
2025-03-21,1280,3,61,61.29,4.61,1,Beauty,248.22
2025-04-22,1688,1,68,36.57,4.35,1,Toys,36.57
2025-11-19,588,3,114,23.8,4.26,1,Electronics,71.4
2025-10-22,42,1,165,73.92,4.41,1,Home,73.92
2025-01-26,480,2,237,10.8,4.21,1,Electronics,21.6
2025-12-30,250,2,206,65.36,4.28,0,Sports,0.0
2025-11-28,138,2,276,27.33,4.48,1,Electronics,54.66
2025-08-09,723,3,147,45.8,4.56,0,Electronics,0.0
2025-10-19,1141,2,176,26.98,4.45,0,Sports,0.0
2025-01-08,1705,1,310,19.35,4.07,1,Electronics,19.35
2025-05-08,1025,1,118,15.81,4.3,1,Toys,15.81
2025-11-03,786,1,231,12.85,3.54,1,Sports,12.85
2025-11-27,1461,1,61,63.31,4.48,0,Sports,0.0
2025-11-01,1767,3,198,36.3,4.33,1,Sports,108.9
2025-07-16,1381,1,124,18.9,4.48,0,Sports,0.0
2025-09-25,649,3,198,14.72,4.16,1,Sports,44.16
2025-01-21,74,2,283,22.09,4.38,0,Toys,0.0
2025-02-24,654,3,289,32.28,5.0,0,Home,0.0
2025-10-20,943,2,158,28.74,4.19,1,Home,57.48
2025-06-23,882,2,46,30.08,4.8,1,Electronics,81.22
2025-06-29,612,1,6,10.72,5.0,1,Electronics,14.47
2025-07-22,1319,2,194,68.13,4.73,1,Home,183.95
2025-05-30,26,1,236,53.66,4.37,1,Home,53.66
2025-02-13,215,2,156,15.59,4.88,1,Sports,42.09
2025-11-01,1493,1,145,50.11,4.07,1,Home,50.11
2025-10-24,98,2,12,20.49,4.8,1,Electronics,55.32
2025-03-10,1246,1,276,35.57,5.0,1,Sports,48.02
2025-10-18,97,3,82,56.82,4.69,0,Home,0.0
2025-08-22,802,3,224,32.74,4.53,0,Sports,0.0
2025-04-01,1497,1,158,39.53,5.0,1,Home,53.37
2025-04-29,478,2,194,21.89,3.87,1,Beauty,43.78
2025-01-16,1775,3,152,8.52,3.1,1,Beauty,25.56
2025-08-29,555,2,253,88.59,3.82,1,Sports,177.18
2025-09-30,1410,1,288,11.53,4.66,0,Toys,0.0
2025-07-25,415,2,12,44.8,3.82,1,Beauty,89.6
2025-09-11,324,1,85,58.91,2.9,1,Electronics,58.91
2025-11-04,1409,1,73,23.21,3.94,1,Beauty,23.21
2025-07-25,512,2,58,56.58,4.32,1,Home,113.16
2025-02-21,1286,2,204,52.66,4.18,1,Electronics,105.32
2025-09-01,1233,1,66,10.8,4.96,1,Electronics,14.58
2025-12-23,1206,2,13,35.97,3.57,1,Electronics,71.94
2025-08-17,566,3,221,33.36,4.19,1,Toys,100.08
2025-11-14,1012,2,233,19.06,3.98,1,Home,38.12
2025-10-09,254,1,272,6.0,4.98,1,Home,8.1
2025-08-22,84,1,59,51.07,3.77,0,Beauty,0.0
2025-08-28,1623,2,248,45.69,3.83,1,Toys,91.38
2025-11-10,1565,3,29,54.14,5.0,1,Electronics,219.27
2025-05-03,332,3,282,13.2,3.97,1,Electronics,39.6
2025-10-12,520,3,177,29.22,4.78,1,Beauty,118.34
2025-03-09,857,3,114,39.04,3.62,1,Beauty,117.12
2025-06-09,761,1,118,10.0,5.0,1,Electronics,13.5
2025-05-07,421,2,39,61.24,4.76,1,Beauty,165.35
2025-03-23,1770,3,51,36.97,4.0,1,Toys,110.91
2025-09-27,1758,1,200,6.58,4.2,1,Beauty,6.58
2025-08-13,1391,1,165,46.44,4.97,1,Home,62.69
2025-05-27,1020,1,276,42.38,3.77,1,Home,42.38
2025-03-04,437,1,105,12.63,4.47,1,Electronics,12.63
2025-03-19,1502,2,250,6.49,4.34,1,Electronics,12.98
2025-01-17,920,3,198,48.36,3.44,1,Home,145.08
2025-08-24,299,1,241,18.36,4.73,1,Home,24.79
2025-05-06,982,3,36,70.69,3.92,1,Electronics,212.07
2025-05-14,333,2,319,12.96,3.88,1,Sports,25.92
2025-01-31,1282,1,151,58.34,4.47,0,Electronics,0.0
2025-01-15,1621,3,283,54.45,4.45,1,Electronics,163.35
2025-11-25,1246,2,276,35.57,5.0,1,Sports,96.04
2025-09-01,463,3,197,39.64,4.54,1,Beauty,160.54
2025-04-06,169,1,39,31.05,3.75,0,Sports,0.0
2025-10-04,1069,1,49,28.23,4.6,1,Electronics,38.11
2025-07-04,1182,1,4,14.55,4.2,1,Sports,14.55
2025-12-19,789,2,269,50.14,3.84,1,Beauty,100.28
2025-03-07,165,3,201,43.22,4.46,1,Electronics,129.66
2025-03-26,500,3,188,48.1,5.0,1,Beauty,194.81
2025-08-02,311,1,278,42.46,4.32,1,Electronics,42.46
2025-08-09,1135,2,105,35.66,4.07,1,Home,71.32
2025-05-02,913,2,149,42.53,4.36,0,Home,0.0
2025-10-21,574,2,181,8.02,4.22,1,Electronics,16.04
2025-05-03,460,3,250,8.91,3.56,0,Toys,0.0
2025-09-14,265,1,12,55.41,4.17,1,Home,55.41
2025-09-24,819,2,165,43.62,4.42,1,Sports,87.24
2025-07-02,534,2,316,27.02,4.18,1,Beauty,54.04
2025-04-30,193,1,137,68.58,3.93,1,Electronics,68.58
2025-07-18,1314,3,31,111.66,4.17,1,Toys,334.98
2025-04-27,1059,3,272,62.69,3.88,1,Home,188.07
2025-11-02,868,3,208,33.2,3.86,0,Electronics,0.0
2025-11-03,526,2,127,12.71,4.06,1,Home,25.42
2025-07-04,522,1,48,33.34,4.57,1,Beauty,45.01
2025-05-31,1619,2,69,34.59,4.08,1,Electronics,69.18
2025-10-29,1078,1,65,52.0,4.8,1,Sports,70.2
2025-06-20,1625,3,225,76.42,4.07,1,Sports,229.26
2025-02-06,1509,1,83,43.52,4.33,1,Home,43.52
2025-01-02,1397,1,174,24.82,3.87,1,Toys,24.82
2025-10-08,1018,3,286,22.19,4.61,1,Beauty,89.87
2025-05-25,1168,3,4,80.65,4.7,1,Sports,326.63
2025-03-13,148,1,241,21.44,3.86,1,Home,21.44
2025-11-22,1719,3,129,43.22,4.71,1,Sports,175.04
2025-06-26,1119,2,260,56.35,3.64,1,Home,112.7
2025-04-09,282,3,222,20.3,4.18,1,Home,60.9
2025-05-05,680,1,95,93.96,4.47,1,Home,93.96
2025-01-26,1106,1,1,31.01,3.95,1,Home,31.01
2025-06-15,1113,2,49,57.34,4.09,1,Home,114.68
2025-03-29,1258,3,117,62.27,4.66,1,Electronics,252.19
2025-08-26,265,3,12,55.41,4.17,1,Home,166.23
2025-01-03,484,2,129,33.9,4.07,1,Home,67.8
2025-11-17,1347,3,8,29.64,5.0,1,Home,120.04
2025-09-23,1558,3,138,31.18,4.37,1,Beauty,93.54
2025-08-14,1356,1,136,63.01,4.49,1,Toys,63.01
2025-12-20,289,2,77,34.17,3.99,1,Home,68.34
2025-04-20,1392,1,11,63.72,4.21,1,Electronics,63.72
2025-12-12,1447,3,270,51.44,4.77,1,Sports,208.33
2025-02-17,1677,2,267,17.02,3.87,1,Home,34.04
2025-02-13,34,1,310,14.5,3.78,1,Sports,14.5
2025-05-10,1124,3,80,54.96,3.95,1,Home,164.88
2025-04-22,1452,1,115,56.16,3.66,1,Toys,56.16
2025-09-21,1260,2,222,38.75,4.21,1,Sports,77.5
2025-10-17,803,3,118,41.39,3.13,1,Sports,124.17
2025-06-14,243,1,136,14.04,5.0,1,Sports,18.95
2025-09-09,1563,3,170,48.01,3.19,1,Electronics,144.03
2025-11-14,343,3,69,64.2,4.01,0,Sports,0.0
2025-09-17,293,3,290,65.6,5.0,1,Home,265.68
2025-10-06,745,1,263,6.0,4.51,1,Electronics,8.1
2025-02-07,1340,1,223,83.65,4.21,1,Sports,83.65
2025-08-18,1325,1,56,45.83,3.97,1,Toys,45.83
2025-04-15,1122,3,180,54.42,3.94,1,Beauty,163.26
2025-10-20,1752,3,73,54.07,3.6,0,Toys,0.0
2025-12-05,495,2,225,86.24,4.79,1,Electronics,232.85
2025-10-01,713,3,30,71.24,4.1,0,Beauty,0.0
2025-01-05,919,3,29,36.8,4.13,1,Sports,110.4
2025-11-05,1096,1,40,65.83,3.88,1,Toys,65.83
2025-11-29,1730,3,313,31.37,4.68,1,Beauty,127.05
2025-05-16,470,2,288,54.62,3.93,1,Toys,109.24
2025-09-23,548,3,252,39.61,3.81,1,Sports,118.83
2025-10-02,530,1,5,6.0,4.38,1,Sports,6.0
2025-05-16,164,3,303,68.08,4.47,1,Electronics,204.24
2025-09-22,1010,2,32,35.43,4.01,1,Toys,70.86
2025-09-10,66,2,88,41.32,4.64,1,Beauty,111.56
2025-02-06,234,3,289,18.24,4.1,1,Electronics,54.72
2025-08-11,1569,2,259,57.35,4.43,1,Beauty,114.7
2025-10-14,1486,3,56,26.06,4.26,1,Electronics,78.18
2025-02-11,879,3,112,52.02,4.88,1,Home,210.68
2025-05-11,1048,1,103,38.28,3.89,1,Beauty,38.28
2025-11-23,1476,2,290,20.87,4.37,1,Electronics,41.74
2025-03-03,1340,1,223,83.65,4.21,1,Sports,83.65
2025-09-05,1143,3,225,67.39,3.31,1,Home,202.17
2025-08-14,290,3,292,75.05,3.75,1,Beauty,225.15
2025-08-13,270,1,102,14.74,3.78,1,Sports,14.74
2025-07-03,803,3,118,41.39,3.13,1,Sports,124.17
2025-10-22,1688,3,68,36.57,4.35,1,Toys,109.71
2025-10-10,195,1,206,6.0,4.68,1,Toys,8.1
2025-09-14,161,3,139,34.45,4.45,1,Sports,103.35
2025-10-14,1352,3,114,53.56,3.79,1,Toys,160.68
2025-12-29,1702,2,157,34.74,3.95,1,Toys,69.48
2025-02-17,559,3,124,44.25,4.45,1,Beauty,132.75
2025-08-23,1016,1,116,50.33,3.03,1,Toys,50.33
2025-06-20,1410,3,288,11.53,4.66,0,Toys,0.0
2025-05-17,1043,2,8,31.74,3.68,1,Sports,63.48
2025-07-21,198,1,182,6.0,4.47,1,Sports,6.0
2025-07-07,1588,2,15,44.38,5.0,1,Sports,119.83
2025-07-28,1200,3,117,6.0,4.15,1,Beauty,18.0
2025-09-10,1746,1,264,40.64,5.0,1,Beauty,54.86
2025-09-23,620,2,235,51.13,4.05,0,Toys,0.0
2025-07-23,142,1,127,51.54,3.7,1,Toys,51.54
2025-09-19,562,1,85,18.49,4.24,1,Toys,18.49
2025-08-12,73,1,301,6.0,4.25,1,Beauty,6.0
2025-02-25,890,2,100,80.37,4.17,0,Home,0.0
2025-08-19,1522,1,108,41.85,4.26,1,Beauty,41.85
2025-02-22,215,2,156,15.59,4.88,1,Sports,42.09
2025-01-26,320,2,315,37.52,3.75,1,Home,75.04
2025-03-26,467,2,97,53.24,4.62,1,Beauty,143.75
2025-12-31,53,3,272,40.09,4.24,1,Electronics,120.27
2025-09-08,1368,3,153,6.0,4.36,0,Beauty,0.0
2025-02-08,1074,1,304,56.53,3.64,1,Beauty,56.53
2025-08-21,873,2,124,7.79,4.79,0,Sports,0.0
2025-09-28,1655,3,224,70.88,5.0,1,Toys,287.06
2025-05-02,9,3,256,56.26,5.0,1,Home,227.85
2025-12-08,129,1,282,37.98,4.27,1,Toys,37.98
2025-12-25,1177,3,182,10.92,3.84,1,Toys,32.76
2025-04-30,854,1,190,46.42,4.22,1,Home,46.42
2025-11-13,857,2,114,39.04,3.62,1,Beauty,78.08
2025-09-16,588,2,114,23.8,4.26,1,Electronics,47.6
2025-06-19,763,1,282,46.31,2.37,0,Toys,0.0
2025-10-16,1708,2,283,6.0,3.53,1,Toys,12.0
2025-08-31,1627,3,295,35.95,5.0,1,Electronics,145.6
2025-07-10,447,3,65,30.69,4.76,1,Home,124.29
2025-10-12,629,2,260,6.0,4.09,1,Electronics,12.0
2025-11-23,672,1,301,67.81,4.22,1,Home,67.81
2025-06-04,983,2,216,43.09,5.0,1,Electronics,116.34
2025-01-05,1760,2,48,12.37,3.69,1,Home,24.74
2025-10-22,437,3,105,12.63,4.47,1,Electronics,37.89
2025-12-08,702,2,300,43.74,3.45,1,Sports,87.48
2025-01-24,366,2,308,54.81,4.01,1,Electronics,109.62
2025-09-23,470,3,288,54.62,3.93,1,Toys,163.86
2025-04-11,1688,3,68,36.57,4.35,1,Toys,109.71
2025-12-18,1055,1,170,26.92,4.62,1,Home,36.34
2025-06-28,1158,3,16,19.05,4.28,1,Electronics,57.15
2025-12-27,1172,1,174,29.62,3.83,1,Toys,29.62
2025-07-13,1764,2,313,35.88,3.77,1,Beauty,71.76
2025-08-21,121,1,303,29.68,4.93,1,Electronics,40.07
2025-12-25,797,2,297,63.38,3.96,1,Beauty,126.76
2025-09-17,1211,1,27,21.7,4.06,1,Toys,21.7
2025-03-02,191,3,315,99.66,3.74,0,Sports,0.0
2025-01-29,1089,1,304,34.15,4.77,1,Toys,46.1
2025-11-12,984,3,271,72.68,4.51,1,Sports,294.35
2025-04-13,1463,2,104,19.22,3.75,0,Electronics,0.0
2025-05-21,450,3,71,14.78,4.31,1,Home,44.34
2025-08-24,1437,3,61,54.47,5.0,1,Beauty,220.6
2025-11-15,272,1,15,48.51,4.47,1,Electronics,48.51
2025-10-13,248,2,136,31.82,5.0,1,Beauty,85.91
2025-01-13,1559,1,248,42.87,3.69,1,Toys,42.87
2025-10-09,512,1,58,56.58,4.32,1,Home,56.58
2025-03-04,35,2,89,75.43,4.03,1,Beauty,150.86
2025-05-11,110,1,222,40.06,4.2,0,Electronics,0.0
2025-06-19,267,1,289,39.92,3.7,1,Home,39.92
2025-09-26,1786,1,231,50.77,5.0,1,Beauty,68.54
2025-09-24,753,3,159,43.27,3.55,1,Home,129.81
2025-07-17,878,1,6,44.47,3.72,1,Toys,44.47
2025-12-07,1338,3,268,37.43,4.02,0,Electronics,0.0
2025-05-08,1706,1,317,30.76,4.4,1,Electronics,30.76
2025-09-28,277,1,12,13.59,4.56,1,Sports,18.35
2025-05-31,1321,1,40,20.49,4.76,1,Sports,27.66
2025-07-11,89,1,157,36.32,3.78,1,Electronics,36.32
2025-06-09,297,3,236,43.78,4.91,1,Home,177.31
2025-02-10,1365,2,68,27.23,3.56,1,Home,54.46
2025-09-27,280,1,173,58.53,4.35,1,Electronics,58.53
2025-11-26,874,2,230,10.49,4.49,1,Home,20.98
2025-09-04,1150,3,69,17.16,4.61,1,Electronics,69.5
2025-12-31,1471,3,55,38.13,2.99,1,Sports,114.39
2025-11-03,1484,1,123,32.66,3.57,1,Electronics,32.66
2025-10-12,1006,1,206,45.94,4.04,1,Home,45.94
2025-08-13,296,2,10,24.02,3.71,1,Home,48.04
2025-04-06,717,1,114,34.72,4.27,1,Beauty,34.72
2025-03-09,450,1,71,14.78,4.31,1,Home,14.78
2025-04-13,1355,3,97,74.29,4.29,1,Home,222.87
2025-12-16,757,1,64,26.01,4.29,1,Sports,26.01
2025-01-15,1153,1,211,6.0,4.66,1,Electronics,8.1
2025-09-10,1765,2,253,33.64,4.38,1,Toys,67.28
2025-07-09,570,1,318,32.44,4.59,1,Home,43.79
2025-05-31,158,1,1,90.54,5.0,1,Home,122.23
2025-10-18,1156,1,176,17.15,3.72,1,Beauty,17.15
2025-04-27,128,1,204,64.4,3.19,1,Electronics,64.4
2025-10-29,775,2,176,27.3,3.93,1,Home,54.6
2025-03-05,364,2,39,83.62,3.69,1,Beauty,167.24
2025-12-27,312,1,103,9.57,3.89,0,Toys,0.0
2025-08-21,318,3,191,42.07,4.22,1,Beauty,126.21
2025-01-02,1371,3,127,10.54,4.81,1,Beauty,42.69
2025-09-07,665,1,189,35.84,4.68,1,Home,48.38
2025-12-10,1214,3,312,27.56,4.38,1,Beauty,82.68
2025-05-31,1053,2,297,15.13,2.83,1,Home,30.26
2025-02-05,1,3,241,71.5,3.91,1,Electronics,214.5
2025-06-04,1168,2,4,80.65,4.7,1,Sports,217.76
2025-09-13,1491,3,272,12.1,3.81,1,Beauty,36.3
2025-07-27,174,2,275,6.0,4.33,1,Beauty,12.0
2025-07-20,665,1,189,35.84,4.68,1,Home,48.38
2025-03-28,144,2,233,23.58,4.0,0,Sports,0.0
2025-01-23,1318,1,294,50.34,3.39,1,Toys,50.34
2025-02-26,980,2,122,44.27,4.12,1,Electronics,88.54
2025-04-03,1695,1,30,27.04,4.26,1,Toys,27.04
2025-10-27,390,3,95,28.34,3.9,1,Sports,85.02
2025-06-30,555,2,253,88.59,3.82,1,Sports,177.18
2025-04-29,1315,1,262,6.0,4.08,1,Beauty,6.0
2025-08-14,1633,1,71,61.13,3.83,1,Electronics,61.13
2025-03-09,1773,3,277,36.02,2.99,1,Sports,108.06
2025-04-22,747,2,205,22.41,4.71,1,Beauty,60.51
2025-02-28,1408,3,144,61.79,4.03,1,Beauty,185.37
2025-01-30,1043,2,8,31.74,3.68,1,Sports,63.48
2025-04-26,66,3,88,41.32,4.64,1,Beauty,167.35
2025-05-13,924,3,236,32.2,4.72,1,Sports,130.41
2025-03-15,141,3,100,26.62,5.0,1,Home,107.81
2025-07-09,1474,3,127,62.13,3.12,1,Electronics,186.39
2025-05-10,562,1,85,18.49,4.24,1,Toys,18.49
2025-10-30,253,3,115,54.25,4.32,1,Toys,162.75
2025-07-19,1480,2,48,25.14,4.82,1,Electronics,67.88
2025-03-12,1259,2,128,11.35,4.7,1,Sports,30.64
2025-03-31,398,3,228,55.0,3.55,1,Beauty,165.0
2025-09-13,935,1,200,27.71,3.9,1,Sports,27.71
2025-07-14,174,1,275,6.0,4.33,1,Beauty,6.0
2025-07-07,1014,2,110,44.63,4.09,1,Electronics,89.26
2025-03-22,1575,1,106,102.05,4.22,1,Sports,102.05
2025-08-15,437,3,105,12.63,4.47,1,Electronics,37.89
2025-02-13,1094,2,265,27.07,4.0,1,Home,54.14
2025-07-16,1281,3,20,19.15,4.3,1,Beauty,57.45
2025-01-16,1348,1,182,26.44,3.72,1,Beauty,26.44
2025-12-18,434,1,61,82.03,4.38,1,Home,82.03
2025-09-13,1372,3,73,39.27,4.18,1,Beauty,117.81
2025-03-20,960,1,180,56.78,4.2,1,Home,56.78
2025-11-04,125,1,201,43.31,4.47,1,Home,43.31
2025-06-26,1540,2,164,54.18,4.39,1,Toys,108.36
2025-12-09,531,2,25,26.2,4.19,1,Beauty,52.4
2025-11-30,1679,1,213,62.88,4.29,1,Electronics,62.88
2025-10-12,1052,2,158,56.17,4.08,1,Beauty,112.34
2025-08-30,380,3,308,39.23,4.85,1,Beauty,158.88
2025-02-15,283,1,1,18.87,4.32,1,Beauty,18.87
2025-10-24,1682,2,70,24.99,4.02,1,Sports,49.98
2025-02-07,1764,1,313,35.88,3.77,1,Beauty,35.88
2025-02-03,1630,1,52,38.27,4.29,1,Beauty,38.27
2025-10-19,72,1,175,8.49,4.03,1,Beauty,8.49
2025-05-27,521,1,173,70.18,3.7,1,Electronics,70.18
2025-01-18,1237,1,105,19.63,3.8,1,Electronics,19.63
2025-07-19,835,1,137,33.63,4.55,0,Home,0.0
2025-09-02,885,1,149,83.18,4.06,1,Home,83.18
2025-06-18,155,2,123,33.52,4.16,1,Home,67.04
2025-08-26,1511,3,86,65.13,3.68,1,Home,195.39
2025-01-04,1620,1,103,6.0,3.94,0,Toys,0.0
2025-01-29,1301,3,234,67.71,4.2,1,Toys,203.13
2025-01-10,1720,3,114,24.67,4.78,1,Toys,99.91
2025-05-13,355,1,160,16.87,3.91,1,Home,16.87
2025-07-26,1060,3,112,54.39,3.9,0,Sports,0.0
2025-08-05,1773,2,277,36.02,2.99,1,Sports,72.04
2025-08-06,1650,2,211,62.15,4.56,1,Electronics,167.8
2025-07-30,54,2,125,45.55,3.78,1,Sports,91.1
2025-09-09,482,2,120,6.0,4.0,1,Electronics,12.0
2025-08-27,1537,1,73,44.39,3.71,0,Home,0.0
2025-02-20,64,3,73,63.85,4.07,0,Beauty,0.0
2025-12-03,1068,1,59,66.11,4.05,1,Toys,66.11
2025-01-12,754,3,258,16.61,4.16,1,Sports,49.83
2025-03-19,614,3,258,61.66,4.31,1,Beauty,184.98
2025-02-26,540,3,111,36.45,4.57,1,Sports,147.62
2025-09-16,625,3,112,22.24,4.57,1,Toys,90.07
2025-07-31,1223,1,200,36.19,4.42,1,Sports,36.19
2025-11-21,350,1,70,32.89,3.91,1,Home,32.89
2025-07-27,926,2,185,46.85,4.12,1,Toys,93.7
2025-12-03,1161,2,252,42.71,4.11,1,Toys,85.42
2025-07-29,108,2,15,19.96,4.13,1,Toys,39.92
2025-03-05,492,1,23,90.59,4.05,1,Home,90.59
2025-09-25,1004,2,209,53.06,4.49,1,Sports,106.12
